id,name,place_id,address,lat,lng,island,region,phone,website_url,rating,review_count,opening_hours,google_maps_url,photo_url,description,price_min_nzd,price_max_nzd,tags,booking_url
214,Wairakei Golf + Sanctuary,ChIJvfiMUnD3a20RoO2bJGLvAA8,"527 Wairakei Drive, Thermal Explorer Highway, Wairakei, Taupō 3377, New Zealand",-38.6376013,176.08735869999998,North Island,Hawke's Bay,+64 7 374 8152,http://www.wairakeigolfcourse.co.nz/,4.8,414,"['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20095:00\u202fPM']",https://maps.google.com/?cid=1081127115368951200&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJvfiMUnD3a20RoO2bJGLvAA8/photos/AcnlKN1xJyeH8BA6wF1mzoucy3M-NJald7eVh9sOjDcgE0UsbHUtI12t_k4j9aCowbdpfW0iCP-OuPaNUILI4eyyFXJbvZ4TlKoBp3xTCrjS6v3WQEKyrMlBhukOOgCfKaI0IZL6CnGA-L8NgT1yAcy4NBl66ISM9pOgv7PSaaRDa8_U2BRFAghluf6ZPa3SScTm6ZbjVUHXIv-e-MXxc3ihofbtuC5JuVkfsdmD7x5ZRbUuvRryA_kU1Azp-v5jvQUoF22U7qKf1ClUGHQN8AOecyoNnUl7OCllQBbW4vMqUUK0qA/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf course in Hawke's Bay, North Island, offering a peaceful playing environment. Rated 4.8/5 (414 reviews) on Google.",80,180,"['coast', 'local', 'mid']",
215,Waitakere Golf Club,ChIJG-N2TX9sDW0Rf-9svW449Rw,"35 Falls Road, Waitākere, Bethells Beach (Te Henga) 0781, New Zealand",-36.8799682,174.5217959,North Island,Auckland,+64 9 810 9399,https://www.waitakeregolfclub.co.nz/,4.5,172,"['Monday: 7:30\u202fAM\u2009–\u20095:30\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u20095:30\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20095:30\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20095:30\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u20095:30\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u20096:00\u202fPM']",https://maps.google.com/?cid=2086636050631683967&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJG-N2TX9sDW0Rf-9svW449Rw/photos/AcnlKN0lr_ZgfCoZW3vbqRmP6oIId8cF8yG19_X8SwD6POtlvdKQUVaVnfFl7m1UbA21KivKcyxSijykKhKWmowi1cD__6VN14UENw-BGlnhtID2sFZsDcbrYQX8hmJHzUoi6XSLfap1U03zN2tMiEQcVHeHI96UV2ALk4JgfBB3-7O30aFcixZhpU7UEioqm_Rbg6pcRdc1r3Ie-ip4KTTm6bwf45jiXW59JcY5I3aXSinyabrXAa8Qkd8YysUKCDB8nny3sFVshigvjbPEAx5r9sFjMm5eTGKUpQk2ED_J1RpTRg-h79QGZV_TSNEUqzBxTRfRovNXdYgFKiol_hWBNhNe8HN9yb4TFrqdqr0ws1siFoiY5iMupimQx7C_h9lMzRHm_A9ZLZsuo5Ah_FZK-T74eZuEnzrp2X14PUJe6jdA01RJ/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in Auckland, North Island, featuring stunning coastal views. Rated 4.5/5 (172 reviews) on Google.",50,120,"['coast', 'local', 'mid']",
216,Waitangi Golf Club,ChIJ13vSNJS6C20RnskA0G8uyUc,"Waitangi 0293, New Zealand",-35.2608442,174.0761995,North Island,Northland,+64 9 402 7713,http://www.waitangigolf.co.nz/,4.6,266,,https://maps.google.com/?cid=5172716704777685406&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJ13vSNJS6C20RnskA0G8uyUc/photos/AcnlKN0C70Qyh3nA3qDqnQegAXmkWRJMpJQoafoRvs7EdN5yaRDXG4yxwHuRbp92pwlbDlbNf4CJwkyfyYEBz9YLd_tnV-wo53HfBR_BUESAVLj5lshNC64va4hBH_7nxPsl6i8hoNzlRbftVjmbn8AWYK6mvnr7qC-3-Ze8JLC4ydyoueCPZ09V_C7-3lrSpw8BC5jKnxznxFFFUkyfmgx5DKwpHqXiIazB7urx48h74gV8GarmhUTfLB4VI4947NUcgk7jvx6w3oKWSpM6xlmVFVV3WzxgrYSCfEfLKBWW00RAJ_yIuxoe8wEZbDxWUC0ibj6j4UkbN4t5rjouSdrZB0F1SGzM3FMnmraTUx7MqWUaOYRo-EfQ_fMEqy-08sI9T6Aik59YGiz8OYTvt0YvcTM_wFZg1ql4uKaGdFlXlccrAJoo/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in Northland, North Island, offering a peaceful playing environment. Rated 4.6/5 (266 reviews) on Google.",50,120,"['coast', 'local', 'mid']",
217,Waitara Golf Club,ChIJv-kz4TdYFG0Riht4o1U-83M,"64 Mouatt Street, Waitara 4320, New Zealand",-38.9885507,174.23479519999998,North Island,Taranaki,+64 6 754 8923,https://www.facebook.com/WaitaraGolfClub,4.6,66,"['Monday: 7:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: 12:00\u2009–\u20096:00\u202fPM']",https://maps.google.com/?cid=8355090271238101898&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJv-kz4TdYFG0Riht4o1U-83M/photos/AcnlKN0ysHlfyJpowmPfAsf8F9HaHrpKsBeHSOyz08TaVG05CzLaKd52HLo77bShyHc1rZQxA_odkV7XAzche-uduSnfsJ7a89AIfqc-bD1MTDYdI3cl5mz_WsoUXWB__zcWgjD3qF9Ae7YBbua1bs5FyqBELV_mHqrlifL03qivyot58eRyx4ImYHbNRIcpCXFDeZ283tN3zCNPJ5AWq4UJ6LxQt61qFVY2pe5HbeM3UW8tUl_cur6djxDkVHfvkvBy4DIJQZgcv4hKkJSEf40gVIa9q1OTvIyRAqbt1HXQSIM2TUoHgI6tiAm8xDcJzTZGU1rcIsWQNEtlL_wysqqA24Uwbj-aOrNgI9v9d8-RISKyTqtMJxYZot2Q3RYPnj5FdyhmDNyyUxVkVyOY0DcIbb3Kd-XCdCkHh0fLouOLzOh8vg/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in Taranaki, North Island, offering a peaceful playing environment. Rated 4.6/5 (66 reviews) on Google.",50,120,"['coast', 'local', 'mid']",
218,Waitemata Golf Club,ChIJ7a6gT783DW0RH9tqzSvnGnY,"15 Derby Street, Devonport, Auckland 0624, New Zealand",-36.8175905,174.7984598,North Island,Auckland,+64 9 445 8716,https://www.waitematagolf.co.nz/,4.4,195,"['Monday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u20099:00\u202fPM']",https://maps.google.com/?cid=8510368621185915679&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJ7a6gT783DW0RH9tqzSvnGnY/photos/AcnlKN3wERvjU4sJvs6vlwTbReARbC1dohcS1LxTDeEzi7K59Qu_Pw7SPucfbOz3O6bHlkG7uwdEe7lKrG4apG62lKkBr6gMJpxXUW8tkHNrp8xOtsLL8LOi-BNXctCCKDW2d54ZfGhaZUeeeSn7AVGY6ai4nflsOKMGSObECrX3ohw6dIyb5tQ_pU0TfUllxjIyDgH_jM5HG5rp-MZgeoPwIZFOoW3E5OVazj6idFbtYj_j-XZbRz_6LAF0qiE3wlPtNGjA1UbZo-WOXNgvwMl3hlPVAC_t6PaPnQerNgje62t_vQ/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in Auckland, North Island, offering a peaceful playing environment. Rated 4.4/5 (195 reviews) on Google.",35,80,"['coast', 'local', 'value']",
219,Waiterimu Golf Club,ChIJGQJOaGLkbG0RshEGePAiaas,"Storey Road, Waiterimu 3784, New Zealand",-37.467901499999996,175.29710749999998,North Island,Waikato,+64 7 828 5805,,4.5,30,,https://maps.google.com/?cid=12351441869241455026&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJGQJOaGLkbG0RshEGePAiaas/photos/AcnlKN3s7Bb4XLoIVk6G1t9sqKGon6SLEySh2RFjjvijOHo6xNxp0MxViR3JPboDo8IFAnW7J3H7Guf-dfF2vylXswLM-2ogWf8VPzyToGcjVfzl9RqS0veKPa8yU-YMr9FjZel1z4AMdZ6gM_kWj42mX0vdkypsxAzF1RGG1M_b0E2_tKxakpDvyXDuWxcfIxS7sBnls7WDOQDqdy4TH8AFVdEDK9crFXF-57UDOSIOT4Dg3ma0uvZvlRSFKd3RvYKMY4gcDMnQFI_Z427YQKHmzPIDU30bRGm0XLszdU7t0TAJrQ2HZZ7MQiDfV601ZUYaiJVcD2p79NFEHpyM9GjI3SOJ-NopeZDqDVpC3AVFK2BtTRHNJpZM3T5XV1uNWo2YQjzylID5veM6c-bvb3iPq67hgr6tVlilGOWLcpIU2iaBPeA/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in Waikato, North Island, offering a peaceful playing environment. Rated 4.5/5 (30 reviews) on Google.",50,120,"['coast', 'local', 'mid']",
220,Waitikiri Golf Club,ChIJzTns68SOMW0RgYYjr_GA3EQ,"111 Waitikiri Drive, Parklands, Christchurch 8083, New Zealand",-43.466758999999996,172.6770285,South Island,Canterbury,+64 3 383 1400,http://www.waitikirigolf.co.nz/,4.6,140,"['Monday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u20096:00\u202fPM']",https://maps.google.com/?cid=4961982664969258625&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJzTns68SOMW0RgYYjr_GA3EQ/photos/AcnlKN3JHTxGqs47fwEd60q87jCMQuYpA6BogRU7DeIl5U45I-xr1gxrN004PAUXpVdHSoxKHrSJm95N-IopOxAjYMsh2oePsg7JmV5xXAmHNUeKhNWhsBp6PH3y8LJyImFoCwagO23SfMRGBZ-Wj6edv5BBV6dcCAQbZceY40HPBb5qMTxnJv0TOg2xnDKZQSl8aY2JyOm4bRNTF0GTP_zi4RpNy_rukNzKEDxmpO-2mF2VT-B4zZyWaRoef1v-4vStgvF5KrTK5euSVwBrfwQNIC9wQdpq68VbplB9P4h9yTX6pgsJaWgAj7YFegDjyOzZUuJyROEliS7XmSoqCVurhVCSwuOFe0yf9M4YVhENoFQzGdbolU30gjk5M6xYfrnRg7SAx7Hq8P3yE0uqWsTCdz1JKqviCi9RldCW8ln1jgO7wjsP/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in Canterbury, South Island, offering a peaceful playing environment. Rated 4.6/5 (140 reviews) on Google.",50,120,"['coast', 'local', 'mid']",
221,Walton Golf Club,ChIJ85JlIrmobW0R2DZizuYCVG8,"1929 Morrinsville-Walton Road, Richmond Downs, Matamata 3475, New Zealand",-37.7481231,175.67361449999999,North Island,Waikato,+64 7 888 3731,http://www.waltongolf.co.nz/,4.6,159,"['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20095:00\u202fPM']",https://maps.google.com/?cid=8022040026581972696&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJ85JlIrmobW0R2DZizuYCVG8/photos/AcnlKN3675zyfrso6IWa1LRSgMMzmTkqkaIq0SS75_kVI2-vXYr8ifG1tMFDd9aqyeV58TVdSOGqRzH3dxme04HWFNACEJShaAJSwDWQTy-Upw7gq-pKxPS5kK9_DgocC60WYrr3lRDUcRwP9n0y4Kv9qCqaRCW0CseySXme68VRCQS4H2HivtmlJm4_fHtDUexeq_ME6gqMbVQsQdXF35pjrxdADEkrVF2bJgsHsIv3KUps84iPgy4FC9E43H9ARvTrf81Jbtp0OMYN0s5A2e-lnOqhRtZ_mFRTIuZeuP1ek-nHMw/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in Waikato, North Island, offering a peaceful playing environment. Rated 4.6/5 (159 reviews) on Google.",50,120,"['coast', 'local', 'mid']",
222,Wanaka Golf Club,ChIJYW2G70dP1akRNOGe2dPrUqI,"12 Ballantyne Road, Wānaka 9305, New Zealand",-44.6970214,169.1428527,South Island,Otago,+64 3 443 7888,http://www.wanakagolf.co.nz/,4.6,108,"['Monday: 8:00\u202fAM\u2009–\u20095:30\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:30\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: 8:30\u202fAM\u2009–\u20095:30\u202fPM']",https://maps.google.com/?cid=11696670477356294452&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJYW2G70dP1akRNOGe2dPrUqI/photos/AcnlKN3jMKn-HqU8Lt3a54KU-GMcYA4d3MP7mrCpfUJwl6U8CQP7NSm3kJ_IASJbC9HBLYSK0yTBr18dLIpGZ-j1pKD2Jf3KVKeET27-akWAHFISVi5misrKloqAV8G7ox6sjggKncPARcwDRO6rcvOk_kXhZCMdH38LAsqI1SA_5HcnByrVgePxO7T3PUXOMf3N8cIdwGgq0nIdscq0QQJnDI6trzp5jAAXWRZIuQ_27VlGhnhId-VO6xxVIdqaNW9KzE9TsPqDVchqTqnE7LtmpNHUncFfZ0G_9E-hHSADvltWqA/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in Otago, South Island, offering a peaceful playing environment. Rated 4.6/5 (108 reviews) on Google.",80,180,"['coast', 'local', 'mid']",
223,Wanganui Golf Club (Belmont Links),ChIJveJNEnIBQG0ROGKC6EOPYG0,"14 Clarkson Avenue, Whanganui 4501, New Zealand",-39.9227225,175.0003719,North Island,Manawatu-Wanganui,+64 6 349 0559,http://www.wanganuigolfclub.co.nz/,4.7,48,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",https://maps.google.com/?cid=7881456869724807736&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJveJNEnIBQG0ROGKC6EOPYG0/photos/AcnlKN1ZOwWUMTu7027UCtjWbTYdJc7G2E6pPZwAL9gHMEuQrm7TWGrH7_Bs5w5ZuM4WjzLeS4O6fTiGhHOsth2fqlFAREtwj4uX4mOqu7-6TfObSdHDGl9ctECceJlotMywFmOHnLMzJoKG0d9vCJ9Gd-5tL1I85K1JN6aXhcMn9PnQTgjGgpeBffrGuqnoybLImyc7gj77Ad-XnpgnQkdSFU9QjKiLIx7ZQJihzomtY2Dd0ZKLMt1NiNAr4d2_3WeOEEpc5nGsLfNdypUdRddk6m4MDTYBHq50lj0S0R623SBL6QMKXxl91tWx0jrY5bpnkCxDVqdghla1Y-6VHVtLm3MRYjrcnBhWw7A5L-w-_GqXOeZ3dpHQ0iA3zb6YsBDAscFC1OqVqEVMlgrHGuyY9vJ75xtEzL1eLJYPmoU7IX2DJQ/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Links-style in Manawatu-Wanganui, North Island, offering a peaceful playing environment. Rated 4.7/5 (48 reviews) on Google.",80,200,"['coast', 'links', 'mid']",
224,Wattle Downs Golf Course,ChIJnwsk41pSDW0RB58jmAXt04M,"Wattle Farm Road, Wattle Downs, Auckland 2103, New Zealand",-37.0488775,174.88946669999999,North Island,Auckland,+64 9 268 1929,http://wattledownsgolf.co.nz/,4.5,311,"['Monday: 7:00\u202fAM\u2009–\u20096:30\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20096:30\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20096:30\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20096:30\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20096:30\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20096:30\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u20096:30\u202fPM']",https://maps.google.com/?cid=9499196647337598727&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJnwsk41pSDW0RB58jmAXt04M/photos/AcnlKN2UlxC_vHFIhDGa-Ly13j_wWq-GlQCA5qfEj6VJPyp84PkQGeB3C4M9UAGRZyCKMRBtJEZs2NR9Dkz-UdGSdS6CSGC9f8XX2a6isWnYNJxo2yM8Xm-mq6RnsMOFstBLbDyL9UvmDw7BvyJnEcuaXO2WluNzoXwQJAqQAudklz3zOPlPBGziCEHVhjSdgtqTCV8FwLVU5pQQEc_nOY4JnDz_8boymb6GFb8wE_k85A6NDdZT6Ck7KyYu1ymFdlisaMhh3pKLl6qhvi0MhjRoKIfAkQoQQJOvgkATDoOeHZz7ee9VQrmx1nI5KGrfvLqhsKQsK2sVEhyu6RGF8wIJgKCALztQBOQUMkgS96TCz8XNQfwxL6EjhE2mTMPOs4XFhjrgYcvlRb842aZhxP0UcZifuTeVEtMKD-WydOFpQLa88-dD/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf course in Auckland, North Island, offering a peaceful playing environment. Rated 4.5/5 (311 reviews) on Google.",50,120,"['coast', 'local', 'mid']",
225,Waverley Golf Club,ChIJt-9xe5JeFW0RHrGnxFHGuM0,"155 Ihupuku Road, Waverley 4591, New Zealand",-39.781937899999996,174.6072351,North Island,Taranaki,+64 210 550 631,,4.7,36,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",https://maps.google.com/?cid=14823816227983962398&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJt-9xe5JeFW0RHrGnxFHGuM0/photos/AcnlKN2eUVacKJ_tWGSY-W_YUfiDAoEpn-iC_A02HP3t1mjLbzvfE7WY-Qu0U7tD1j2IcIAqQPWyy_gq-wnvVP0pN4zM7ZIV0pm-5f2r-T8WJpDbTn77Pf_8kDX-8B-ODl8IV-oBljEbRga_y1Cxq1QTqweZ9ZEFf5PBGoRxUbMaUCwez7-yK1IMCa8bjz1BIf1vDdZk95Q_39ho1zbAATweGxb4szCKmirMfJyolf1_ChFAq-X5qOdReYUwhdrzmf0KSgevI8m4FrLGoIozvnHCPEuXnLL5zRUai9QgE8dRFO15EveCXExzKyIVIqDBka1RGZDK2luyAqMoylWfmdO_xKQ3ss3OTaHC2Kdqj2o7qqUVLX2MDIi6Q04FLyQeKgrb0A0DUoT53_1R5lCvPzQBDr1Rb_P4sMLHS0eIFMOH-wg76GMc/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in Taranaki, North Island, offering a peaceful playing environment. Rated 4.7/5 (36 reviews) on Google.",50,120,"['coast', 'local', 'mid']",
226,WellyPutt Mini Golf,ChIJZ3TP6cmvOG0RyoUePg-BvRY,"5 Wigan Street, Te Aro, Wellington 6011, New Zealand",-41.2964473,174.7762204,North Island,Wellington,+64 210 810 0567,http://www.wellyputt.co.nz/,4.9,236,"['Monday: 10:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: Closed', 'Wednesday: 11:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20098:00\u202fPM']",https://maps.google.com/?cid=1638607741899408842&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJZ3TP6cmvOG0RyoUePg-BvRY/photos/AcnlKN0cbNJBZEPDSonNADg-yfVq9IIC2gM92fKrYu8jbw6Oq-RV_K7B1te612VcbQVR5Z9kEq5os4gnA_dDOLlC_6Kui5eaVmtVxlTPvhUIpktbhLTF_bJqPaP46IsBT1vFuJ_MZ2JoOjPZXGf_DyDVBKuLRJbAdxpywji2yYGVWeT0Uwv6vx8DjV8pp7AyGvMalBSH5dyKhTy6Q-tRfp6AHKSME4tILxUZR7YoLNn9urgsc3KUiPbhKBrVScVxKhgqh4JopmhPvmlMKu0MkoOKSRiY2O39VcwUjhx_LBedmrU_bw/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf course in Wellington, North Island, offering a peaceful playing environment. Rated 4.9/5 (236 reviews) on Google.",50,120,"['coast', 'local', 'mid']",
227,Westown Golf Club and Golf Shop,ChIJM-_yfp1NFG0RIAZMrJPD6fY,"964 Mangorei Road, Mangorei 4371, New Zealand",-39.1291924,174.08927979999999,North Island,Taranaki,+64 6 758 6933,http://www.westowngolfclub.co.nz/,4.5,95,"['Monday: 8:30\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 8:30\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 8:30\u202fAM\u2009–\u20094:00\u202fPM']",https://maps.google.com/?cid=17791966841922127392&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJM-_yfp1NFG0RIAZMrJPD6fY/photos/AcnlKN2pEvyfhYfoX2jeS9zhnnao5VH0tJZ8pIGz-pF7BVYk52VrXW0okKv1F84TolB2cMri0k8O2X00Ceyr4oe3iXUdF-Eju30MTNxPaXDD7uf62ZD_EJpKyWjTONwyXdPNQkbfWyYV8Qi76BNFB5Lf6xdD1GxHEiFMYcmUj1OrDpnkGiMrk_6of5Lmc3qEmKejUOX016eepbE9Wc564hEYLheSDdqec87s3R6L1c6UGjjNFUtX3NA_sOvnXMetcOSdHxjOKne0w19sFCRGcQnyPrpcLL09UveewLYfCrAY8w97U4nFfLVhpso2ty30fYdTu5f0n8c8KOvu8KIScfTLi8nCVVQx6yt2N9-mqXfhI3wYpwFPDaiUr1QuuTunOUFBcWfP6NkqycjjcL_wOUgL3qCI6_EBEDYop2f4kdMN68jjcMA/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in Taranaki, North Island, offering a peaceful playing environment. Rated 4.5/5 (95 reviews) on Google.",50,120,"['coast', 'local', 'mid']",
